ML;1;;;;;;;;;;;;;
BG;LivingRoomBG;0;;;;;;;;;;;;
N;0;अगली सुबह जब मैंने देखा खुदको, तो मुझे खुदपर दया आ रही थी। ;;;;;;;;;;;;
N;0;क्या मैं सच में इतनी कमज़ोर हो गयी थी? ;;;;;;;;;;;;
N;0;बस यही प्रश्न गूँज रहा था हर तरफ… ;;;;;;;;;;;;
N;0;मेरी आँखें सूज गयी थी।;;;;;;;;;;;;
N;0;मैंने कपडे पहन लिए।;;;;;;;;;;;;
D;LivingRoomBG;XXXF;Sad;आँखें बर्फ से सेक लेती हूँ।;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;XXXF;Confuse;फ़ोन कहाँ हैं मेरा? ;0;D1;PatiPatniAurWo;0;L;;;;;
FO;LivingRoomBG;;;;;;;;;;;;;
BG;LivingRoomBG;2;;;;;;;;;;;;
N;0;फ़ोन देखा तो उसपर मेघना और यश के कॉल्स पड़े थे। ;;;;;;;;;;;;
N;0;मैंने दोनों को कॉल किया। ;;;;;;;;;;;;
D;LivingRoomBG;Meghna;Phone; हे! ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;Yash;Phone;हेलो! ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;हेलो गाइस… ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Meghna;Phone;तो कब आ रही हैं?;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;आज ही १० बजे की फ्लाइट हैं। ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;ओह ग्रेट! ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;Meghna;Phone;आओ आओ! ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;Yash;Phone;हमारे शहर आओ। ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;हाहाहा, आपके शहर में हमारा बहुत कुछ हैं। ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Meghna;Phone;मतलब?;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;आकर बताऊँगी…;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Meghna;Phone;ओके बाई! ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;Yash;Phone;ओके, बी सेफ। ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;हम्म्म थैंक्स। ;0;D1;PatiPatniAurWo;0;L;;;;;
FO;LivingRoomBG;;;;;;;;;;;;;
BG;LivingRoomBG;2;;;;;;;;;;;;
N;0;मैंने अपना बैग उठाया और पैकिंग करना शुरू किया। ;;;;;;;;;;;;
N;0;मैं कपडे रख ही रही थी की मुझे अपने कपड़ो में से एक शर्ट मिली… ;;;;;;;;;;;;
N;0;{$MalePlayerName} की थी, उसपर लिपस्टीक का निशान था। ;;;;;;;;;;;;
IMGNZ;WhiteShirt_LipstickMark_ScreenView;LivingRoomBG;;;;;;;;;;;;
N;0;मेरा दिमाग गुस्से से पागल हुआ जा रहा था। ;;;;;;;;;;;;
N;0;मैंने सोचा अब इसको यही शर्ट गिफ्ट करुँगी! ;;;;;;;;;;;;
D;LivingRoomBG;XXXF;Angry;मुँह पर मारके आऊँगी कमीने के! ;0;D1;PatiPatniAurWo;0;L;;;;;
FO;LivingRoomBG;;;;;;;;;;;;;
BG;LivingRoomBG;2;;;;;;;;;;;;
N;0;पैकिंग करके मैंने पूरे घर के लॉक्स चेंज किये। ;;;;;;;;;;;;
N;0;तभी यश का कॉल आया- ;;;;;;;;;;;;
ML;0;;;;;;;;;;;;;
D;LivingRoomBG;Yash;Phone;हे! ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;हेलो… ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;निकली तुम घर से?;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;नहीं, अभी नहीं। ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;हम्म, आओ फिर। ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;इतना एक्साइटेड हो मेरे आने के लिए? ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;हाहाहा, तफरी ले रही हो मेरी?;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;हाहाहा… ;0;D1;PatiPatniAurWo;0;L;;;;;
N;0;यश से बातें करते करते मुझे याद आया... ;LivingRoomBG;;;;;;;;;;;
N;0;बैंगलोर और वो जो कल रात डॉलफिन वाला होटल था, उसके बारे में पूछ लेती हूँ। ;;;;;;;;;;;;
D;LivingRoomBG;XXXF;Phone;और बताओ, काम कैसा चल रहा हैं? ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;बोहोत बढ़ीया! ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;अच्छा ये बताओ?;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;हम्म पूछो?;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;बैंगलोर में…   ;0;D1;PatiPatniAurWo;1;L;-1;3;घूमने की जगह कौनसी हैं?;खाना कैसा हैं?;डॉलफिन होटल कहाँ पड़ता हैं?
D;LivingRoomBG;Yash;Phone;अरे एक नहीं, हज़ार जगहें हैं! ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;फिर भी… ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;बीच। ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;ओ वाओ! मुझे हमेशा से समंदर देखना था। ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;मुझे भी समंदर बोहोत पसंद हैं। ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;सब साथ चलेंगे फिर। ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;ओके। ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;और डॉलफिन होटल का कुछ बता रहा था {$MalePlayerName}… ;1;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;ओह? वो तो हमारे ऑफ़िस से पास ही हैं, बोहोत एक्सपेंसिव! ;1;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;रियली? ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;हाँ।;0;D1;PatiPatniAurWo;0;R;;;;;
MBE;;;;;;;;;;;;;;
D;LivingRoomBG;Yash;Phone;अरे एक नहीं, हज़ार वैरायटी हैं! ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;ओ वाओ! आई लव फ़ूड एंड समंदर, वहाँ दोनों होंगे।;1;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;मुझे भी समंदर बोहोत पसंद हैं। ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;सब साथ चलेंगे फिर। ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;ओके। ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;और डॉलफिन होटल का कुछ बता रहा था {$MalePlayerName}… ;1;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;ओह? वो तो हमारे ऑफ़िस से पास ही हैं, बोहोत एक्सपेंसिव! ;1;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;रियली? ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;हाँ।;0;D1;PatiPatniAurWo;0;R;;;;;
MBE;;;;;;;;;;;;;;
D;LivingRoomBG;XXXF;Phone;डॉलफिन होटल का कुछ बता रहा था {$MalePlayerName}… ;1;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;ओह? वो तो हमारे ऑफ़िस से पास ही हैं, बोहोत एक्सपेंसिव! ;1;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;रियली? ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;हाँ।;0;D1;PatiPatniAurWo;0;R;;;;;
MBE;;;;;;;;;;;;;;
D;LivingRoomBG;Yash;Phone;अरे, बातों बातों में मैं बताना ही भूल गया…  ;0;D1;PatiPatniAurWo;0;R;;;;;
D;LivingRoomBG;XXXF;Phone;हाँ बताओ? ;0;D1;PatiPatniAurWo;0;L;;;;;
D;LivingRoomBG;Yash;Phone;तुम निकलो जल्दी से, मेघना ने रेडी कर दिया हैं आपका केबिन। ;1;D1;PatiPatniAurWo;0;R;;;;;
