ML;0;;;;;;;;;;;;;
BG;OutsideAirportGateEveningTimeBG;0;;;;;;;;;;;;
N;0;मैंने पलटकर देखा तो हैंरान रह गयी। ;;;;;;;;;;;;
N;0;मेरा चेहरा खुल उठा।;;;;;;;;;;;;
D;OutsideAirportGateEveningTimeBG;Yash;Happy;पहचाना?;0;D1;PatiPatniAurWo;0;R;;;;;
D;OutsideAirportGateEveningTimeBG;XXXF;Happy;अरे? यश और मेघना, तुम दोनों? ;0;D1;PatiPatniAurWo;0;L;;;;;
D;OutsideAirportGateEveningTimeBG;Yash;Happy;हे ब्यूटीफुल! ;0;D1;PatiPatniAurWo;0;R;;;;;
D;OutsideAirportGateEveningTimeBG;Meghna;Happy;हे सेक्सी! ;0;D1;PatiPatniAurWo;0;R;;;;;
D;OutsideAirportGateEveningTimeBG;XXXF;Happy;माय गॉड यू गाइस! तुम दोनों सच में यहाँ हो?;0;D1;PatiPatniAurWo;0;L;;;;;
D;OutsideAirportGateEveningTimeBG;Yash;Happy;हैं तो, (फ़्लर्ट) यकीन न हो तो छू के देख लो!;0;D1;PatiPatniAurWo;0;R;;;;;
D;OutsideAirportGateEveningTimeBG;XXXF;Happy;हाहाहा, तुम अभी भी नहीं सुधरे न? ;0;D1;PatiPatniAurWo;0;L;;;;;
D;OutsideAirportGateEveningTimeBG;Meghna;Happy;तभी तो सिंगल हैं। ;0;D1;PatiPatniAurWo;0;R;;;;;
D;OutsideAirportGateEveningTimeBG;XXXF;Confuse;क्या? मुझे लगा…;0;D1;PatiPatniAurWo;0;L;;;;;
D;OutsideAirportGateEveningTimeBG;Yash;Happy;हाहाहा… ;0;D1;PatiPatniAurWo;0;R;;;;;
D;OutsideAirportGateEveningTimeBG;Meghna;Happy;हाहाहा, अरे तुझे ऐसा लगा की हम साथ हैं? ;0;D1;PatiPatniAurWo;0;R;;;;;
D;OutsideAirportGateEveningTimeBG;XXXF;Happy;और क्या, एक तो कॉलेज के बाद अब मिले हो दोनों और वो भी साथ… ;1;D1;PatiPatniAurWo;0;L;;;;;
D;OutsideAirportGateEveningTimeBG;Meghna;Happy;अरे भाई, सही कहा तूने।;1;D1;PatiPatniAurWo;0;R;;;;;
D;OutsideAirportGateEveningTimeBG;XXXF;Happy;और, कहाँ से आ रहे हो?;1;D1;PatiPatniAurWo;0;L;;;;;
D;OutsideAirportGateEveningTimeBG;Yash;Happy;हमारी यहाँ मीटिंग हैं, इसको एक स्टार्टअप करना हैं, डिजाइनींग का। ;1;D1;PatiPatniAurWo;0;R;;;;;
